sim_id,strategy,pnl,exit_day,max_risk,scenario,pnl_details
561,STRADDLE,5291.208567764607,1,8791.455864551033,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 364.7242072042793, 'price_change_pct': -0.4426836007601508, 'volatility': 1.2341020098252418, 'rsi': 34.12414154174406, 'volume_multiplier': 1.8958024755227232, 'current_price': 363.1096329509835, 'vix_level': 34.66409951095865, 'market_sentiment': np.float64(-0.34217225952672703), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.47313306164742885, 'liquidity_conditions': 0.5709898137062444, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.408634064275489, 'interest_rates': 5.123397663838408, 'unemployment_rate': 4.801656198468429, 'gdp_growth': 3.079303070321264, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': 5291.208567764607, 'call_pnl': -1394.8681236716184, 'put_pnl': 6686.076691436226, 'max_risk': 8791.455864551033}"
562,STRADDLE,-22234.240847995636,3,40780.44246037417,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bear_market'), 'base_price': 290.9221569539067, 'price_change_pct': 9.66065328300813, 'volatility': 6.6450638653242, 'rsi': 90, 'volume_multiplier': 1.2017458562748995, 'current_price': 319.0271378606724, 'vix_level': 20.331711334422028, 'market_sentiment': np.float64(0.09981715569808992), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.19941160962966534, 'liquidity_conditions': 0.5926325081490798, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.68869112191173, 'interest_rates': 4.343977485972765, 'unemployment_rate': 3.947967447388245, 'gdp_growth': 2.1566710865766696, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': -22234.240847995636, 'call_pnl': -6178.342387771453, 'put_pnl': -16055.898460224184, 'max_risk': 40780.44246037417}"
563,LONG_CALL,-1625.0319093468313,4,1949.301166386331,"{'symbol': np.str_('XLF'), 'regime': np.str_('bull_market'), 'base_price': 32.22403821915673, 'price_change_pct': 6.511007295190213, 'volatility': 6.1565363382934715, 'rsi': 90, 'volume_multiplier': 2.278472677262199, 'current_price': 34.32214769841091, 'vix_level': 33.536204815736475, 'market_sentiment': np.float64(-0.19823604732423472), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.06881877078655382, 'liquidity_conditions': 0.357087871422461, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.55888559339234, 'interest_rates': 4.964270516348954, 'unemployment_rate': 4.382996347269794, 'gdp_growth': 3.061426436227901, 'beta': 1.5, 'sector': 'finance'}","{'gross_pnl': -1623.0319093468313, 'net_pnl': -1625.0319093468313, 'delta_pnl': -271.797732469348, 'gamma_pnl': 87.00210158151049, 'theta_pnl': -56.974945348946136, 'vega_pnl': -22280.08523039564, 'entry_value': 19.47301166386331, 'exit_value': 3.242692570394998, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 1949.301166386331}"
565,LONG_CALL,-573.5381430457342,2,2719.88970928185,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 261.1427266772902, 'price_change_pct': 3.827441548499782, 'volatility': 1.0451770355349679, 'rsi': 90, 'volume_multiplier': 1.5088840964367363, 'current_price': 271.1378118990221, 'vix_level': 35.56906669149826, 'market_sentiment': np.float64(0.41783553276981394), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.012221548931027525, 'liquidity_conditions': 0.5575740494583509, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.7590848763732154, 'interest_rates': 3.391836707420083, 'unemployment_rate': 4.255448993767624, 'gdp_growth': 3.881125798930728, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': -571.5381430457342, 'net_pnl': -573.5381430457342, 'delta_pnl': -1730.238417271871, 'gamma_pnl': 3906.156264794015, 'theta_pnl': -25.705139527197108, 'vega_pnl': 0.0, 'entry_value': 27.178897092818502, 'exit_value': 21.46351566236116, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 2719.88970928185}"
566,LONG_CALL,9241.480423553303,4,7652.722300686607,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 499.50737821969716, 'price_change_pct': -1.316826297789367, 'volatility': 1.6183330176250348, 'rsi': 10, 'volume_multiplier': 1.1436340756617804, 'current_price': 492.929733703902, 'vix_level': 41.63932855389078, 'market_sentiment': np.float64(-0.04303418447818823), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.19110708993007475, 'liquidity_conditions': 0.9653459687221009, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.6850532197237955, 'interest_rates': 3.096434069924679, 'unemployment_rate': 4.832152642828462, 'gdp_growth': 2.3841712970375695, 'beta': 1.8, 'sector': 'tech'}","{'gross_pnl': 9243.480423553303, 'net_pnl': 9241.480423553303, 'delta_pnl': 5056.323165614937, 'gamma_pnl': 48344.86116358803, 'theta_pnl': -46.24369981886498, 'vega_pnl': -3025.620163489462, 'entry_value': 76.50722300686607, 'exit_value': 168.9420272423991, 'entry_intrinsic': 0, 'exit_intrinsic': 128.24729929011346, 'max_risk': 7652.722300686607}"
567,LONG_CALL,-2391.237270670086,3,4997.061562415033,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bull_market'), 'base_price': 429.14672713712554, 'price_change_pct': 10.655860475250948, 'volatility': 1.0965700869533652, 'rsi': 90, 'volume_multiplier': 2.149747558080411, 'current_price': 474.87600361496357, 'vix_level': 34.74036414283603, 'market_sentiment': np.float64(0.020949968959337425), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.199660357077255, 'liquidity_conditions': 0.707233643531943, 'correlation_regime': np.str_('low'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.976427989864007, 'interest_rates': 2.6383280904958335, 'unemployment_rate': 4.634042815455749, 'gdp_growth': 2.6030069164891265, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': -2389.237270670086, 'net_pnl': -2391.237270670086, 'delta_pnl': -3247.4413371087644, 'gamma_pnl': 6616.233523983723, 'theta_pnl': -31.300652928469397, 'vega_pnl': -1381.5901756351875, 'entry_value': 49.95061562415033, 'exit_value': 26.05824291744947, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 4997.061562415033}"
568,LONG_CALL,452.6993037083109,0,3015.9336278739183,"{'symbol': np.str_('MSFT'), 'regime': np.str_('bull_market'), 'base_price': 328.5133424263502, 'price_change_pct': 5.695345753247537, 'volatility': 0.9048076604563555, 'rsi': 90, 'volume_multiplier': 2.112733798850282, 'current_price': 347.22331312308086, 'vix_level': 39.085159907709034, 'market_sentiment': np.float64(-0.23058584540790944), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.24314198943233667, 'liquidity_conditions': 0.36612422438457215, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.8609698025647456, 'interest_rates': 2.227124250773384, 'unemployment_rate': 4.780265813428414, 'gdp_growth': 2.9602437313916687, 'beta': 1.1, 'sector': 'tech'}","{'gross_pnl': 454.6993037083109, 'net_pnl': 452.6993037083109, 'delta_pnl': 346.4991594561236, 'gamma_pnl': 138.94500720357337, 'theta_pnl': -0.0, 'vega_pnl': 0.0, 'entry_value': 30.139336278739183, 'exit_value': 34.68632931582229, 'entry_intrinsic': 0, 'exit_intrinsic': 3.9657629578399565, 'max_risk': 3015.9336278739183}"
569,LONG_CALL,-5206.690571233924,0,7037.499146051345,"{'symbol': np.str_('TSLA'), 'regime': np.str_('bull_market'), 'base_price': 210.62341991593433, 'price_change_pct': 2.506832919436943, 'volatility': 3.3987044943987548, 'rsi': 90, 'volume_multiplier': 1.6587446112315576, 'current_price': 215.9033971424309, 'vix_level': 33.71116778231047, 'market_sentiment': np.float64(0.06255859273351504), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.35958373328466453, 'liquidity_conditions': 0.8624470690767563, 'correlation_regime': np.str_('low'), 'volatility_regime': 'extreme', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.8703742222354927, 'interest_rates': 4.014155956438034, 'unemployment_rate': 5.311503860083652, 'gdp_growth': 3.1422419348399453, 'beta': 2.1, 'sector': 'auto'}","{'gross_pnl': -5204.690571233924, 'net_pnl': -5206.690571233924, 'delta_pnl': -1488.3191377388353, 'gamma_pnl': 3838.4568032429593, 'theta_pnl': -0.0, 'vega_pnl': -11499.700762894352, 'entry_value': 70.35499146051345, 'exit_value': 18.308085748174204, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 7037.499146051345}"
571,STRADDLE,-8818.673813365594,0,16490.97082004004,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bull_market'), 'base_price': 425.4322950834413, 'price_change_pct': -6.199660722742992, 'volatility': 2.140751822305298, 'rsi': 10, 'volume_multiplier': 1.5352573095984356, 'current_price': 399.0569361832891, 'vix_level': 29.528770975705296, 'market_sentiment': np.float64(-0.008013286591958114), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.3253774506547859, 'liquidity_conditions': 0.8245426998131619, 'correlation_regime': np.str_('high'), 'volatility_regime': 'extreme', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.784410532854504, 'interest_rates': 3.68731428780053, 'unemployment_rate': 4.505253312408406, 'gdp_growth': 1.6346381474334726, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': -8818.673813365594, 'call_pnl': -6255.5922772834465, 'put_pnl': -2563.0815360821475, 'max_risk': 16490.97082004004}"
572,LONG_CALL,-5161.2009653457435,4,7000.471754205657,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bull_market'), 'base_price': 289.2429967316024, 'price_change_pct': -1.7326250366317222, 'volatility': 2.5683338302697, 'rsi': 10, 'volume_multiplier': 1.4261487449232257, 'current_price': 284.2315001535268, 'vix_level': 29.107141970819562, 'market_sentiment': np.float64(-0.04535458745764881), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.19584280915969293, 'liquidity_conditions': 0.5980047493114166, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'extreme', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.380157958924643, 'interest_rates': 2.9696311595369926, 'unemployment_rate': 5.086504903794682, 'gdp_growth': 4.342264262392213, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': -5159.2009653457435, 'net_pnl': -5161.2009653457435, 'delta_pnl': -1412.169573276213, 'gamma_pnl': 4097.490146832779, 'theta_pnl': -47.880996229065815, 'vega_pnl': -6787.320868440886, 'entry_value': 69.98471754205657, 'exit_value': 18.392707888599137, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 7000.471754205657}"
573,LONG_CALL,232.67649336093288,2,3741.0248545407294,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 373.25219234410713, 'price_change_pct': -0.7414706377685074, 'volatility': 1.0521820154812174, 'rsi': np.float64(31.38815859872904), 'volume_multiplier': 2.5660151364104493, 'current_price': 370.48463693304836, 'vix_level': 36.89947176635471, 'market_sentiment': np.float64(0.3830109774996184), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.3504790410938961, 'liquidity_conditions': 0.7804575108966415, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.3648372852904447, 'interest_rates': 4.4740318712362965, 'unemployment_rate': 3.6076062608000377, 'gdp_growth': 4.080923510041068, 'beta': 1.8, 'sector': 'tech'}","{'gross_pnl': 234.67649336093288, 'net_pnl': 232.67649336093288, 'delta_pnl': 305.13686164481186, 'gamma_pnl': 215.8867280984215, 'theta_pnl': -29.519010406752876, 'vega_pnl': 0.0, 'entry_value': 37.390248545407296, 'exit_value': 39.737013479016625, 'entry_intrinsic': 0, 'exit_intrinsic': 3.4067595392330645, 'max_risk': 3741.0248545407294}"
574,LONG_CALL,47.137545456762055,0,1574.7174791775162,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 210.24061374077348, 'price_change_pct': -1.2632795226254898, 'volatility': 0.7915264312470676, 'rsi': 10, 'volume_multiplier': 2.772356876612765, 'current_price': 207.58468711914412, 'vix_level': 31.48130365400525, 'market_sentiment': np.float64(0.3049042797354886), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.2585272160307173, 'liquidity_conditions': 0.6524642924906756, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.7159068353809914, 'interest_rates': 3.1985006603521207, 'unemployment_rate': 5.472399942363076, 'gdp_growth': 2.2492126257622123, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': 49.137545456762055, 'net_pnl': 47.137545456762055, 'delta_pnl': 224.6777413723009, 'gamma_pnl': 100.61529675333507, 'theta_pnl': -0.0, 'vega_pnl': 0.0, 'entry_value': 15.727174791775163, 'exit_value': 16.218550246342783, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 1574.7174791775162}"
575,LONG_CALL,-1211.864539922609,12,3644.6715397067233,"{'symbol': np.str_('SPY'), 'regime': np.str_('bull_market'), 'base_price': 335.55002457657804, 'price_change_pct': -0.7235450905105997, 'volatility': 1.1406402831512943, 'rsi': np.float64(43.469174563403456), 'volume_multiplier': 1.4032487489125898, 'current_price': 333.1221688475471, 'vix_level': 36.83340559554126, 'market_sentiment': np.float64(0.3087769161216402), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('neutral'), 'earnings_season': True, 'geopolitical_risk': 0.24655260057882436, 'liquidity_conditions': 0.7752545949888522, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.5159595020778314, 'interest_rates': 2.687700792440901, 'unemployment_rate': 4.623219469412648, 'gdp_growth': 1.2766514949697971, 'beta': 1.0, 'sector': 'broad'}","{'gross_pnl': -1209.864539922609, 'net_pnl': -1211.864539922609, 'delta_pnl': 248.4690545185459, 'gamma_pnl': 88.60029175324452, 'theta_pnl': -114.387302077646, 'vega_pnl': 0.0, 'entry_value': 36.426715397067234, 'exit_value': 24.328069997841144, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 3644.6715397067233}"
576,LONG_CALL,-1341.6517565714157,0,2466.1566621127017,"{'symbol': np.str_('TSLA'), 'regime': np.str_('bull_market'), 'base_price': 150.62434617807205, 'price_change_pct': 4.8220649597321605, 'volatility': 1.6327178987706812, 'rsi': 90, 'volume_multiplier': 2.630987202894263, 'current_price': 157.88754999595054, 'vix_level': 24.801072254845636, 'market_sentiment': np.float64(-0.15088985728183257), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.2574347763534511, 'liquidity_conditions': 0.8645791523838688, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.1849521905342795, 'interest_rates': 3.8012961043784395, 'unemployment_rate': 3.262509620070114, 'gdp_growth': 4.375502590739465, 'beta': 2.1, 'sector': 'auto'}","{'gross_pnl': -1339.6517565714157, 'net_pnl': -1341.6517565714157, 'delta_pnl': -1275.0871806902892, 'gamma_pnl': 2098.1818240922566, 'theta_pnl': -0.0, 'vega_pnl': -3108.313315867634, 'entry_value': 24.641566621127016, 'exit_value': 11.245049055412858, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 2466.1566621127017}"
577,STRADDLE,1899.5501184948278,9,1899.9348580783221,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bull_market'), 'base_price': 118.92626941946247, 'price_change_pct': -1.129898174611085, 'volatility': 0.7337506842474308, 'rsi': 10, 'volume_multiplier': 1.5459088876993754, 'current_price': 117.5825236721589, 'vix_level': 28.780052411613607, 'market_sentiment': np.float64(0.05270588297299146), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.5088811133571887, 'liquidity_conditions': 0.7427990995445803, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.8635238783725097, 'interest_rates': 3.522241967446909, 'unemployment_rate': 4.526326769850011, 'gdp_growth': 4.6571045342888855, 'beta': 1.3, 'sector': 'tech'}","{'net_pnl': 1899.5501184948278, 'call_pnl': -400.61554983347077, 'put_pnl': 2300.1656683282986, 'max_risk': 1899.9348580783221}"
578,STRADDLE,-367.17802633683374,11,3235.491991886669,"{'symbol': np.str_('IWM'), 'regime': np.str_('bull_market'), 'base_price': 235.70588595406633, 'price_change_pct': 1.476966912587403, 'volatility': 0.6863702438064824, 'rsi': 90, 'volume_multiplier': 0.7689451725041665, 'current_price': 239.1871839006289, 'vix_level': 30.882754234065327, 'market_sentiment': np.float64(-0.08981807109473627), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.20626932073874585, 'liquidity_conditions': 0.9338791212247706, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.409168862393968, 'interest_rates': 2.8588471988549324, 'unemployment_rate': 4.646726544934196, 'gdp_growth': 2.269623015537722, 'beta': 1.3, 'sector': 'small'}","{'net_pnl': -367.17802633683374, 'call_pnl': -523.140504456779, 'put_pnl': 155.96247811994527, 'max_risk': 3235.491991886669}"
579,BULL_CALL_SPREAD,492.2435782886787,12,504.0,"{'symbol': np.str_('MSFT'), 'regime': np.str_('bull_market'), 'base_price': 270.84512884385805, 'price_change_pct': -0.2708165753798393, 'volatility': 0.36285014924464104, 'rsi': 34.52425257787847, 'volume_multiplier': 1.384158583104043, 'current_price': 270.11163534134, 'vix_level': 22.328680443441023, 'market_sentiment': np.float64(-0.027075014714985347), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.11577693294614026, 'liquidity_conditions': 0.7530249281150008, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.6468113521536165, 'interest_rates': 3.1426229756635027, 'unemployment_rate': 3.53629751328599, 'gdp_growth': 1.6819889412576832, 'beta': 1.1, 'sector': 'tech'}","{'net_pnl': 492.2435782886787, 'gross_pnl': 492.2435782886787, 'long_leg_pnl': 3031.11840956544, 'short_leg_pnl': -2538.874831276761, 'max_risk': 504.0}"
580,LONG_CALL,-488.4918467813256,6,1018.5086487000417,"{'symbol': np.str_('AMZN'), 'regime': np.str_('bull_market'), 'base_price': 135.34482516861587, 'price_change_pct': 4.336580084080207, 'volatility': 0.7512798290563707, 'rsi': 90, 'volume_multiplier': 1.754278128371943, 'current_price': 141.21416190171124, 'vix_level': 31.29785587467127, 'market_sentiment': np.float64(-0.04844887874725783), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.21770345861722631, 'liquidity_conditions': 0.5809117393063137, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.1176806682798084, 'interest_rates': 5.464854871638052, 'unemployment_rate': 3.4788543051351652, 'gdp_growth': 5.131786639729546, 'beta': 1.4, 'sector': 'consumer'}","{'gross_pnl': -486.4918467813256, 'net_pnl': -488.4918467813256, 'delta_pnl': -803.1500352759019, 'gamma_pnl': 594.6922435053698, 'theta_pnl': -58.41906122029975, 'vega_pnl': -705.5735051677452, 'entry_value': 10.165086487000417, 'exit_value': 5.300168019187161, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 1018.5086487000417}"
581,BULL_CALL_SPREAD,2.7002329996922754,13,504.0,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 375.9186286467989, 'price_change_pct': -0.34004253805312923, 'volatility': 0.29321998887174183, 'rsi': 25.89543307723551, 'volume_multiplier': 0.69977577683324, 'current_price': 374.64034540093377, 'vix_level': 11.056468541868828, 'market_sentiment': np.float64(0.08753438484980751), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.06153143275301814, 'liquidity_conditions': 0.8979450596030124, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.178333310504734, 'interest_rates': 3.4285567672253308, 'unemployment_rate': 5.108223591268562, 'gdp_growth': 2.531910789461818, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': 2.7002329996922754, 'gross_pnl': 2.7002329996922754, 'long_leg_pnl': -530.5095535872343, 'short_leg_pnl': 533.2097865869266, 'max_risk': 504.0}"
582,BULL_CALL_SPREAD,498.3981182204818,2,504.0,"{'symbol': np.str_('SPY'), 'regime': np.str_('bull_market'), 'base_price': 517.1289716287899, 'price_change_pct': 1.4618829119873598, 'volatility': 0.20198349485348385, 'rsi': 90, 'volume_multiplier': 1.6199697357972034, 'current_price': 524.6887916979672, 'vix_level': 20.455853065782275, 'market_sentiment': np.float64(-0.27176224834676493), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.5506918127329093, 'liquidity_conditions': 0.8059869501462397, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.394294257332562, 'interest_rates': 3.9824275669441493, 'unemployment_rate': 4.357145167526928, 'gdp_growth': 4.072462371425198, 'beta': 1.0, 'sector': 'broad'}","{'net_pnl': 498.3981182204818, 'gross_pnl': 498.3981182204818, 'long_leg_pnl': 1677.5073434193791, 'short_leg_pnl': -1179.1092251988973, 'max_risk': 504.0}"
583,STRADDLE,306.80914254849506,4,4427.019964378245,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 472.10527237826705, 'price_change_pct': -0.06458470398115025, 'volatility': 0.46867583915794736, 'rsi': 47.38479353678157, 'volume_multiplier': 2.6153851221397897, 'current_price': 471.8003645856221, 'vix_level': 24.515277333412925, 'market_sentiment': np.float64(-0.19397397504111488), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.557991647834412, 'liquidity_conditions': 0.8362165516341097, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.011232493683674, 'interest_rates': 3.653586083233386, 'unemployment_rate': 5.255711033924916, 'gdp_growth': 4.186566697270914, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': 306.80914254849506, 'call_pnl': 495.0751194220952, 'put_pnl': -188.26597687360018, 'max_risk': 4427.019964378245}"
584,LONG_PUT,1321.0770498643612,4,2652.477246931643,"{'symbol': np.str_('MSFT'), 'regime': np.str_('bull_market'), 'base_price': 273.53902631819494, 'price_change_pct': -2.654743017794551, 'volatility': 1.0386028083514176, 'rsi': 10, 'volume_multiplier': 1.4992251604777482, 'current_price': 266.2772681160695, 'vix_level': 24.035360274279807, 'market_sentiment': np.float64(0.1202128980770567), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.5620664615107209, 'liquidity_conditions': 0.45441931019327375, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.320398282208081, 'interest_rates': 2.4264413962900875, 'unemployment_rate': 4.293667583799336, 'gdp_growth': 2.9723994060170233, 'beta': 1.1, 'sector': 'tech'}","{'gross_pnl': 1323.0770498643612, 'net_pnl': 1321.0770498643612, 'delta_pnl': 1050.5819786681811, 'gamma_pnl': 2163.980191552414, 'theta_pnl': -41.75155444231163, 'vega_pnl': -909.3056297477659, 'entry_value': 26.504772469316432, 'exit_value': 39.73554296796004, 'max_risk': 2652.477246931643}"
585,BULL_CALL_SPREAD,496.0212334460871,9,504.0,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bull_market'), 'base_price': 161.93235003383631, 'price_change_pct': -0.03491415158177723, 'volatility': 0.4513867921230408, 'rsi': 45.44630898550119, 'volume_multiplier': 1.9541793626834365, 'current_price': 161.87581272768557, 'vix_level': 27.333815613822424, 'market_sentiment': np.float64(-0.03217859928093414), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.2870794150608919, 'liquidity_conditions': 0.8200204299720725, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.8214397424894457, 'interest_rates': 3.3657046517935645, 'unemployment_rate': 4.647566779533289, 'gdp_growth': 3.477652961529423, 'beta': 1.3, 'sector': 'tech'}","{'net_pnl': 496.0212334460871, 'gross_pnl': 496.0212334460871, 'long_leg_pnl': 418.3696058861432, 'short_leg_pnl': 77.65162755994388, 'max_risk': 504.0}"
586,BULL_CALL_SPREAD,3.1781166806923693,14,504.0,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 177.74155411549893, 'price_change_pct': 2.2249199272810993, 'volatility': 0.552674601770659, 'rsi': 90, 'volume_multiplier': 1.1593311200313134, 'current_price': 181.6961613720738, 'vix_level': 32.63779892281069, 'market_sentiment': np.float64(0.037159728911326816), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.31402033446297917, 'liquidity_conditions': 0.7227444095188185, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.9817005674315555, 'interest_rates': 3.0890633021992446, 'unemployment_rate': 4.719116677399562, 'gdp_growth': 3.1019109098833075, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': 3.1781166806923693, 'gross_pnl': 3.1781166806923693, 'long_leg_pnl': -491.9165482166828, 'short_leg_pnl': 495.0946648973752, 'max_risk': 504.0}"
